,Word,Count,Include,ProperNounRatio,ManuallyExcluded
4822,cabin,1,1,0.0,False
4823,overhang,1,1,0.0,False
4824,skeleton,1,1,0.0,False
4825,excitement,1,0,1.0,False
4826,zone,1,1,0.0,False
4827,bus'd,1,0,0.0,False
4828,buy,1,0,0.0,False
4829,flinder,1,0,0.0,False
4830,cinder,1,1,0.0,False
4831,tuppence,1,0,0.0,False
4832,squawker,1,1,0.0,False
4833,client,1,1,0.0,False
4834,circumstance,1,0,0.0,False
4835,mercury,1,1,0.0,False
4836,amalgam,1,1,0.0,False
4837,oinkoinkoink,1,0,0.0,False
4838,dive,1,1,0.0,False
4839,weakness,1,0,0.0,False
4840,pillar+box,1,0,0.0,False
4841,supersaver,1,0,1.0,False
4842,shoe+shop,1,0,0.0,False
4843,seek,1,0,0.0,False
4844,oat,1,1,0.0,False
4845,ad,1,0,1.0,False
4846,mechanism,1,1,0.0,False
4847,jarvis,1,0,1.0,False
4848,multitude,1,0,0.0,False
4849,stunt,1,1,0.0,False
4850,perth,1,1,1.0,False
4851,novel,1,1,0.0,False
4852,opportunity,1,0,0.0,False
4853,october,1,0,1.0,False
4854,chemist,1,1,0.0,False
4855,cork,1,1,0.0,False
4856,footstep,1,0,0.0,False
4857,chimes,1,0,1.0,False
4858,hippo'd,1,0,0.0,False
4859,anybody,1,0,0.0,False
4860,pearl,1,1,0.0,False
4861,wisdom,1,0,0.0,False
4862,valley,1,1,1.0,False
4863,denmark,1,1,1.0,False
4864,experience,1,0,0.0,False
4865,edale,1,0,1.0,False
4866,sonny,1,1,1.0,False
4867,loading,1,1,0.0,False
4868,cargo,1,1,0.0,False
4869,talent,1,1,0.0,False
4870,bury,1,0,1.0,False
4871,ignition,1,1,0.0,False
4872,trampolines,1,0,1.0,False
4873,guy,1,1,0.0,False
4874,sideways,1,0,0.0,False
4875,organization,1,0,0.0,False
4876,pride,1,0,0.0,False
4877,neighborhood,1,1,0.0,False
4878,spladoosh,1,0,0.0,False
4879,crashing,1,0,0.0,False
4880,franci,1,0,0.0,False
4881,screech,1,0,0.0,False
4882,fire+service,1,0,0.0,False
4883,mike'stool,1,0,0.0,False
4884,runner,1,1,0.0,False
4885,pingu'sigloo,1,0,1.0,False
4886,comed,1,0,0.0,False
4887,patty,1,1,0.0,False
4888,hopping,1,0,0.0,False
4889,anna'd,1,0,1.0,False
4890,littleby,1,0,1.0,False
4891,adan,1,0,1.0,False
4892,baddy,1,0,0.0,False
4893,chill,1,1,0.0,False
4894,waif,1,1,0.0,False
4895,stray,1,1,0.0,False
4896,loader,1,1,0.0,False
4897,phillips,1,0,1.0,False
4898,pen+knife,1,0,0.0,False
4899,motion,1,1,0.0,False
4900,bear'll,1,0,1.0,False
4901,mush,1,1,0.0,False
4902,district,1,1,0.0,False
4903,bamboo,1,1,0.0,False
4904,plankton,1,1,0.0,False
4905,dog'll,1,0,1.0,False
4906,difficultys,1,0,1.0,False
4907,glairgowry,1,0,1.0,False
4908,southerland,1,0,1.0,False
4909,andyander,1,0,1.0,False
4910,duffel,1,1,0.0,False
4911,locky,1,0,1.0,False
4912,bleep,1,0,0.0,False
4913,recruit,1,1,0.0,False
4914,rage,1,0,0.0,False
4915,ghostie,1,0,0.0,False
4916,auctioneer,1,1,0.0,False
4917,expertise,1,0,0.0,False
4918,international,1,0,1.0,False
4919,task,1,0,0.0,False
4920,shearing,1,0,0.0,False
4921,ravage,1,0,0.0,False
4922,accommodation,1,1,0.0,False
4923,transit,1,1,0.0,False
4924,bedding,1,1,0.0,False
4925,macreed,1,0,1.0,False
4926,diggery,1,0,0.0,False
4927,candidate,1,1,0.0,False
4928,snow+mobile,1,0,0.0,False
4929,ease,1,0,0.0,False
4930,carnivore,1,1,0.0,False
4931,cashier,1,1,0.0,False
4932,detour,1,1,0.0,False
4933,moneybags,1,0,1.0,False
4934,hotel'd,1,0,0.0,False
4935,roadside,1,1,0.0,False
4936,community,1,1,1.0,False
4937,compound,1,1,1.0,False
4938,starter,1,1,0.0,False
4939,situation,1,1,0.0,False
4940,roadman,1,1,1.0,False
4941,mound,1,1,0.0,False
4942,inconvenience,1,0,0.0,False
4943,mer,1,0,1.0,False
4944,dazzler,1,0,0.0,False
4945,intrepid,1,0,1.0,False
4946,grain,1,1,0.0,False
4947,silo,1,1,0.0,False
4948,harvestor,1,0,1.0,False
4949,logistics,1,0,0.0,False
4950,scrang,1,0,1.0,False
4951,water+wing,1,0,0.0,False
4952,sorter,1,1,0.0,False
4953,silk,1,1,0.0,False
4954,telegraph,1,1,0.0,False
4955,preference,1,0,0.0,False
4956,keeping,1,0,0.0,False
4957,nephew,1,1,0.0,False
4958,niece,1,1,0.0,False
4959,flash,1,1,0.0,False
4960,stockroom,1,1,0.0,False
4961,fire+woman,1,0,0.0,False
4962,skipper,1,1,0.0,False
4963,diggers,1,0,1.0,False
4964,yelp,1,0,0.0,False
4965,quay,1,1,0.0,False
4966,ssh,1,0,1.0,False
4967,girder,1,1,0.0,False
4968,modification,1,1,0.0,False
4969,affair,1,0,0.0,False
4970,shifting,1,0,0.0,False
4971,common,1,1,0.0,False
4972,fuel,1,1,0.0,False
4973,leather,1,1,0.0,False
4974,compensation,1,1,0.0,False
4975,claim,1,0,0.0,False
4976,insurance,1,0,0.0,False
4977,negligence,1,0,0.0,False
4978,bernie,1,0,1.0,False
4979,arthur,1,1,1.0,False
4980,me+lad,1,0,1.0,False
4981,recycling,1,0,0.0,False
4982,bbc,1,0,1.0,False
4983,tell,1,1,1.0,False
4984,cavern,1,1,0.0,False
4985,measles,1,0,0.0,False
4986,plague,1,0,0.0,False
4987,sun+frock,1,0,0.0,False
4988,refusal,1,0,0.0,False
4989,daisys,1,0,1.0,False
4990,otis,1,1,1.0,False
4991,clause,1,0,0.0,False
4992,shore,1,1,0.0,False
4993,pisa,1,1,1.0,False
4994,approach,1,1,0.0,False
4995,khan,1,1,1.0,False
4996,competition,1,1,0.0,False
4997,act,1,0,0.0,False
4998,elan,1,0,0.0,False
4999,pay,1,0,0.0,False
5000,wavelength,1,0,0.0,False
5001,flapper,1,1,0.0,False
5002,awe,1,0,1.0,False
5003,dry,1,1,0.0,False
5004,pancaster,1,0,1.0,False
5005,flu,1,0,0.0,False
5006,ruler,1,1,0.0,False
5007,spirit,1,1,0.0,False
5008,incubator,1,1,0.0,False
5009,swansea,1,1,1.0,False
5010,complaint,1,0,0.0,False
5011,edition,1,1,0.0,False
5012,everybody,1,0,0.0,False
5013,blister,1,1,0.0,False
5014,measurer,1,1,0.0,False
5015,holer,1,0,0.0,False
5016,chairman,1,1,0.0,False
5017,collector,1,1,0.0,False
5018,gang,1,1,0.0,False
5019,owner,1,1,0.0,False
5020,rebuilding,1,0,0.0,False
5021,european,1,1,1.0,False
5022,human,1,1,1.0,False
5023,rights,1,0,1.0,False
5024,geneva,1,1,1.0,False
5025,convention,1,0,1.0,False
5026,freedom,1,0,0.0,False
5027,rubbing,1,1,0.0,False
5028,metal+work,1,0,0.0,False
5029,farrier,1,1,1.0,False
5030,chuckle,1,0,0.0,False
5031,companion,1,1,0.0,False
5032,compartment,1,1,0.0,False
5033,delay,1,0,0.0,False
5034,east,1,1,1.0,False
5035,coast,1,1,1.0,False
5036,advance,1,0,0.0,False
5037,sleeper,1,1,0.0,False
5038,allo,1,0,1.0,False
5039,dagoo,1,0,1.0,False
5040,snatching,1,0,0.0,False
5041,profit,1,0,0.0,False
5042,grocer,1,1,0.0,False
5043,bonzo,1,0,1.0,False
5044,superssave,1,0,1.0,False
5045,unit,1,1,0.0,False
5046,marina,1,1,1.0,False
5047,bracer,1,1,0.0,False
5048,rink,1,1,0.0,False
5049,exit,1,1,0.0,False
5050,seven,1,1,0.0,False
5051,third,1,1,0.0,False
5052,variety,1,0,0.0,False
5053,concord,1,1,0.0,False
5054,orb,1,1,0.0,False
5055,priestman,1,0,0.0,False
5056,success,1,1,0.0,False
5057,lilly,1,0,1.0,False
5058,wurzel,1,0,1.0,False
5059,tapping,1,0,0.0,False
5060,tartan,1,1,0.0,False
5061,pullover,1,1,0.0,False
5062,chief,1,1,0.0,False
5063,multistory,1,0,1.0,False
5064,substation,1,1,0.0,False
5065,billie'shouse,1,0,1.0,False
5066,royce,1,0,0.0,False
5067,pingu'shouse,1,0,1.0,False
5068,elephant'd,1,0,0.0,False
5069,space+man,1,0,0.0,False
5070,daddy'scoat,1,0,0.0,False
5071,easter+eggs,1,0,1.0,False
5072,golden+girl,1,0,1.0,False
5073,water+witch,1,0,1.0,False
5074,vowel,1,0,0.0,False
5075,o,1,1,1.0,False
5076,u,1,1,1.0,False
5077,yoyo+man,1,0,0.0,False
5078,doughing,1,0,0.0,False
5079,uppy,1,0,0.0,False
5080,christmas'll,1,0,1.0,False
5081,oars,1,0,1.0,False
5082,yoyo+yacht,1,0,1.0,False
5083,garrybout,1,0,0.0,False
5084,hamper,1,1,0.0,False
5085,georgie,1,0,1.0,False
5086,mop,1,1,1.0,False
5087,lola,1,0,1.0,False
5088,fire+man,1,0,0.0,False
5089,clarks,1,0,1.0,False
5090,rubber+band,1,0,0.0,False
5091,johnie,1,0,1.0,False
5092,biker,1,0,1.0,False
5093,ele,1,0,1.0,False
5094,mix,1,1,0.0,False
5095,jamess,1,0,1.0,False
5096,len,1,0,1.0,False
5097,matterie,1,0,1.0,False
5098,b,1,1,0.0,False
5099,octopoase,1,0,0.0,False
5100,patternator,1,0,0.0,False
5101,snoweygrowey,1,0,1.0,False
5102,snowey,1,0,1.0,False
5103,rachel'stoys,1,0,1.0,False
5104,bale,1,1,0.0,False
5105,notstot,1,0,0.0,False
5106,beam,1,1,0.0,False
5107,cheat,1,1,0.0,False
5108,fate,1,1,0.0,False
5109,dogs,1,0,0.0,False
5110,tricky,1,0,0.0,False
5111,mansion,1,1,1.0,False
5112,sing,1,0,0.0,False
5113,iced+buns,1,0,1.0,False
5114,lights,1,0,1.0,False
5115,hassle,1,0,0.0,False
5116,rocking+horse,1,0,0.0,False
5117,battern,1,0,1.0,False
5118,trittrot,1,0,1.0,False
5119,showroom,1,1,0.0,False
5120,jesuss,1,0,1.0,False
5121,plural,1,0,0.0,False
5122,stability,1,0,0.0,False
5123,reinforcement,1,1,0.0,False
5124,tea+party,1,0,0.0,False
5125,evey,1,0,1.0,False
5126,jacket+potato,1,0,1.0,False
5127,redman,1,0,1.0,False
5128,marjery,1,0,1.0,False
5129,trouse,1,0,0.0,False
5130,quackquack,1,0,0.0,False
5131,bluplo,1,0,1.0,False
5132,sheeps,1,0,1.0,False
5133,reaction,1,1,0.0,False
5134,play+days,1,0,1.0,False
5135,rotter,1,1,0.0,False
5136,puppy+dog,1,0,0.0,False
5137,sarah'shouse,1,0,1.0,False
5138,bluff,1,1,0.0,False
5139,casey,1,0,1.0,False
5140,swill,1,1,0.0,False
5141,armhole,1,1,0.0,False
5142,acrobatics,1,0,0.0,False
5143,spaghetti+hoop,1,0,0.0,False
5144,twinkle+toes,1,0,1.0,False
5145,baa+lamb,1,0,0.0,False
5146,watch+tower,1,0,0.0,False
5147,creation,1,1,0.0,False
5148,wally,1,1,1.0,False
5149,high+chair,1,0,0.0,False
5150,independence,1,1,1.0,False
5151,escalator,1,1,0.0,False
5152,super+duper,1,0,0.0,False
5153,home+corner,1,0,0.0,False
5154,momma,1,1,0.0,False
5155,shaving,1,1,0.0,False
5156,baggie,1,0,0.0,False
5157,da,1,1,1.0,False
5158,fish+bowl,1,0,0.0,False
5159,stopwatch,1,1,0.0,False
5160,crook,1,1,0.0,False
5161,blake,1,1,1.0,False
5162,bird+seed,1,0,0.0,False
5163,mooing,1,0,0.0,False
5164,jangle,1,0,1.0,False
5165,transcription,1,1,0.0,False
5166,chopper,1,1,0.0,False
5167,skiing,1,0,0.0,False
5168,horsiewoo,1,0,0.0,False
5169,davey,1,0,1.0,False
5170,cakese,1,0,0.0,False
5171,catse,1,0,0.0,False
5172,dooberydoofer,1,0,0.0,False
5173,squeaksqueak,1,0,1.0,False
5174,anything,1,0,0.0,False
5175,fear,1,0,0.0,False
5176,marathon,1,0,1.0,False
5177,back+door,1,0,0.0,False
5178,frontpack,1,0,0.0,False
5179,cindy,1,0,1.0,False
5180,lawn+mower,1,0,0.0,False
5181,poly,1,0,0.0,False
5182,mascara,1,1,0.0,False
5183,tibb,1,0,0.0,False
5184,greedy+gut,1,0,0.0,False
5185,cotswold,1,1,1.0,False
5186,granma,1,0,0.0,False
5187,whimper,1,0,0.0,False
5188,tottsisu,1,0,0.0,False
5189,ragdoll,1,0,0.0,False
5190,rudolph,1,0,1.0,False
5191,pinecone,1,1,0.0,False
5192,broom,1,1,0.0,False
5193,chunk,1,0,0.0,False
5194,par,1,0,0.0,False
5195,wheelie+bin,1,0,0.0,False
5196,butt,1,1,0.0,False
5197,maiden,1,1,0.0,False
5198,carwashe,1,0,0.0,False
5199,castanet,1,0,0.0,False
5200,broom+stick,1,0,0.0,False
5201,lens,1,1,1.0,False
5202,lavender,1,1,0.0,False
5203,bentley,1,0,0.0,False
5204,suntan,1,0,1.0,False
5205,palm,1,1,0.0,False
5206,pack,1,1,0.0,False
5207,duff,1,1,0.0,False
5208,orkney,1,0,1.0,False
5209,greaseproof,1,0,0.0,False
5210,mutant,1,1,0.0,False
5211,starwars,1,0,1.0,False
5212,microlite,1,0,0.0,False
5213,package,1,1,0.0,False
5214,binder,1,1,0.0,False
5215,gisp,1,0,0.0,False
5216,tonsiliti,1,0,0.0,False
5217,entertainment,1,0,0.0,False
5218,centrepark,1,0,0.0,False
5219,chrissy,1,0,1.0,False
5220,chariot,1,1,0.0,False
5221,pupil,1,1,0.0,False
5222,minimalist,1,1,0.0,False
5223,rehearsal,1,0,0.0,False
5224,tricycle,1,1,0.0,False
5225,bricks,1,0,1.0,False
5226,working,1,1,0.0,False
5227,lord,1,1,1.0,False
5228,eyelid,1,1,0.0,False
5229,series,1,1,0.0,False
5230,crumhorn,1,1,0.0,False
5231,synch,1,0,0.0,False
5232,oboe,1,1,0.0,False
5233,clarinet,1,1,0.0,False
5234,canoe,1,1,0.0,False
5235,casio,1,0,0.0,False
5236,dial,1,1,0.0,False
5237,black+currant,1,0,0.0,False
5238,treason,1,0,0.0,False
5239,plot,1,1,0.0,False
5240,piccolo,1,1,0.0,False
5241,opera,1,1,0.0,False
5242,pong,1,0,1.0,False
5243,tiddlemouse,1,0,1.0,False
5244,chippie,1,0,0.0,False
5245,stem,1,1,0.0,False
5246,butting,1,0,0.0,False
5247,drinker,1,1,0.0,False
5248,steady,1,1,1.0,False
5249,counterfeiting,1,0,0.0,False
5250,noisy,1,0,1.0,False
5251,indoors,1,0,0.0,False
5252,banister,1,1,1.0,False
5253,auby,1,0,1.0,False
5254,imprint,1,1,0.0,False
5255,flirting,1,0,0.0,False
5256,trike,1,1,0.0,False
5257,accordion,1,1,0.0,False
5258,dipper,1,1,0.0,False
5259,paver,1,0,0.0,False
5260,excavator,1,1,0.0,False
5261,raff,1,0,1.0,False
5262,appeal,1,0,0.0,False
5263,maraca,1,1,0.0,False
5264,walton,1,1,1.0,False
5265,booth,1,1,0.0,False
5266,darth,1,0,0.0,False
5267,maya,1,1,1.0,False
5268,cotton+wool,1,0,0.0,False
5269,staple,1,1,0.0,False
5270,cappuccino,1,1,0.0,False
5271,snowflake,1,1,0.0,False
5272,tomahawk,1,1,0.0,False
5273,metro,1,0,1.0,False
5274,percussion,1,0,0.0,False
5275,jammy+dodgers,1,0,1.0,False
5276,cashpoint,1,0,0.0,False
5277,statue,1,1,1.0,False
5278,liberty,1,0,1.0,False
5279,gaulway,1,0,1.0,False
5280,daredevil,1,1,0.0,False
5281,didgeridoo,1,0,0.0,False
5282,snout,1,1,0.0,False
5283,pincer,1,1,0.0,False
5284,dirty,1,0,1.0,False
5285,preoccupation,1,0,0.0,False
5286,hartford,1,1,1.0,False
5287,blip,1,0,0.0,False
5288,quinnie,1,0,1.0,False
5289,quail,1,1,0.0,False
5290,porloc,1,0,1.0,False
5291,jumble,1,1,0.0,False
5292,midwife,1,1,0.0,False
5293,cable,1,1,0.0,False
5294,moaning,1,0,0.0,False
5295,damp+protector,1,0,0.0,False
5296,survey,1,0,0.0,False
5297,center,1,1,0.0,False
5298,justice,1,1,0.0,False
5299,macaroni,1,1,1.0,False
5300,ravioli,1,1,0.0,False
5301,armchair,1,1,0.0,False
5302,cerisie,1,0,0.0,False
5303,strongman,1,1,0.0,False
5304,trapeze,1,1,0.0,False
5305,artist,1,1,0.0,False
5306,favor,1,1,0.0,False
5307,morrisons,1,0,1.0,False
5308,pie+dishe,1,0,0.0,False
5309,labor,1,1,0.0,False
5310,helper,1,1,0.0,False
5311,starvation,1,0,0.0,False
5312,jelly+tart,1,0,0.0,False
5313,silage,1,1,0.0,False
5314,priority,1,0,0.0,False
5315,tread,1,1,0.0,False
5316,chatterbox,1,1,0.0,False
5317,president,1,1,1.0,False
5318,clinton,1,1,1.0,False
5319,climate,1,0,0.0,False
5320,slate,1,1,0.0,False
5321,levis,1,1,1.0,False
5322,wrangler,1,1,0.0,False
5323,satsumas,1,0,1.0,False
5324,barm,1,1,0.0,False
5325,soup+dish,1,0,0.0,False
5326,residence,1,1,0.0,False
5327,wicket,1,1,0.0,False
5328,hymn,1,0,0.0,False
5329,gay,1,1,0.0,False
5330,ho,1,1,0.0,False
5331,exhibitionist,1,1,0.0,False
5332,gyp,1,0,0.0,False
5333,pandemonium,1,0,0.0,False
5334,donna,1,1,1.0,False
5335,fri,1,0,1.0,False
5336,cash+register,1,0,0.0,False
5337,talc,1,1,0.0,False
5338,dunker,1,1,0.0,False
5339,mardys,1,0,1.0,False
5340,mardy,1,0,0.0,False
5341,ruff^ruff,1,0,0.0,False
5342,peepboing,1,0,0.0,False
5343,swaddling,1,0,0.0,False
5344,ow,1,0,1.0,False
5345,opening,1,1,0.0,False
5346,grizzly+bear,1,0,0.0,False
5347,walrus,1,1,0.0,False
5348,tape+recording,1,0,0.0,False
5349,tortilla,1,1,0.0,False
5350,car+boot,1,0,0.0,False
5351,storage,1,1,0.0,False
5352,itching,1,0,0.0,False
5353,squelch,1,1,0.0,False
5354,kite're,1,0,0.0,False
5355,dot+the+dot,1,0,0.0,False
5356,flea,1,1,0.0,False
5357,emmerdale,1,0,1.0,False
5358,night+clothe,1,0,0.0,False
5359,walking+boot,1,0,0.0,False
5360,colof,1,0,0.0,False
5361,she+cat,1,0,0.0,False
5362,molly'd,1,0,1.0,False
5363,clementine,1,1,1.0,False
5364,hare,1,1,0.0,False
5365,saucers,1,0,1.0,False
5366,eclair,1,1,1.0,False
5367,bev,1,0,1.0,False
5368,turner,1,1,1.0,False
5369,award,1,0,0.0,False
5370,coloring+books,1,0,0.0,False
5371,puree,1,1,0.0,False
5372,nan,1,1,1.0,False
5373,eczema,1,0,0.0,False
5374,plop^plop^plop,1,0,0.0,False
5375,water+rat,1,0,0.0,False
5376,conjunctivitis,1,0,0.0,False
5377,impulse,1,0,0.0,False
5378,horse+race,1,0,0.0,False
5379,tower+block,1,0,0.0,False
5380,clasp,1,1,0.0,False
5381,foil,1,1,0.0,False
5382,verge,1,1,0.0,False
5383,kina,1,0,1.0,False
5384,typhoid,1,0,0.0,False
5385,clever+mary,1,0,1.0,False
5386,secretary,1,1,0.0,False
5387,element,1,1,0.0,False
5388,lemondade,1,0,1.0,False
5389,come,1,1,0.0,False
5390,taping,1,1,0.0,False
5391,mel'stomorrow,1,0,1.0,False
5392,cakes,1,0,0.0,False
5393,nell,1,0,1.0,False
5394,night+nighted,1,0,1.0,False
5395,squidge,1,0,0.0,False
5396,folk,1,0,0.0,False
5397,squeal,1,0,0.0,False
5398,roller+skate,1,0,0.0,False
5399,clover,1,1,1.0,False
5400,fir,1,1,0.0,False
5401,yourself,1,0,0.0,False
5402,plumage,1,1,0.0,False
5403,maltesers,1,0,1.0,False
5404,fist,1,1,0.0,False
5405,fang,1,1,0.0,False
5406,nice,1,1,0.0,False
5407,broomsticks,1,0,1.0,False
5408,toe+nail,1,0,0.0,False
5409,sunny,1,0,1.0,False
5410,jaybird,1,1,0.0,False
5411,weeble,1,0,0.0,False
5412,knowledge,1,0,0.0,False
5413,mainland,1,1,0.0,False
5414,supply,1,1,0.0,False
5415,mayhem,1,0,0.0,False
5416,looking,1,0,0.0,False
5417,shreddie,1,0,0.0,False
5418,jif,1,0,1.0,False
5419,scourer,1,1,0.0,False
5420,skew+whiff,1,0,0.0,False
5421,ring+mark,1,0,0.0,False
5422,marney,1,0,1.0,False
5423,juggle,1,0,0.0,False
5424,na,1,1,1.0,False
5425,lady'd,1,0,0.0,False
5426,weighing+scale,1,0,0.0,False
5427,clickety+clop,1,0,0.0,False
5428,race+horse,1,0,0.0,False
5429,pastille,1,1,0.0,False
5430,hanging,1,1,0.0,False
5431,window+sill,1,0,0.0,False
5432,cochineal+red,1,0,1.0,False
5433,reg,1,0,0.0,False
5434,rolo,1,0,1.0,False
5435,play+time,1,0,0.0,False
5436,array,1,1,0.0,False
5437,coupe,1,1,0.0,False
5438,jersey,1,1,0.0,False
5439,ribbit,1,0,0.0,False
5440,calfs,1,0,1.0,False
5441,clumsy+clara,1,0,0.0,False
5442,graze,1,1,0.0,False
5443,morag'd,1,0,1.0,False
5444,moncia,1,0,1.0,False
5445,beebo,1,0,1.0,False
5446,ray,1,1,1.0,False
5447,choosing,1,0,0.0,False
5448,pachyderm,1,1,0.0,False
5449,fries,1,1,1.0,False
5450,play+food,1,0,0.0,False
5451,cukkle,1,0,1.0,False
5452,christman,1,0,1.0,False
5453,meringue,1,1,0.0,False
5454,shepard,1,1,0.0,False
5455,reader,1,1,0.0,False
5456,puppet+show,1,0,0.0,False
5457,wood+louse,1,0,0.0,False
5458,woodlouse,1,1,1.0,False
5459,eieioh,1,0,1.0,False
5460,seller,1,1,0.0,False
5461,kiosk,1,1,1.0,False
5462,optician,1,1,0.0,False
5463,patent,1,0,0.0,False
5464,flan,1,1,0.0,False
5465,cuddling,1,1,0.0,False
5466,ca,1,1,1.0,False
5467,lauran,1,0,1.0,False
5468,tug,1,1,0.0,False
5469,quack,1,1,0.0,False
5470,rag+doll,1,0,0.0,False
5471,nude,1,1,0.0,False
5472,marrow,1,1,0.0,False
5473,tangerine,1,1,0.0,False
5474,casserole+dish,1,0,0.0,False
5475,spatula,1,1,0.0,False
5476,pop+concert,1,0,0.0,False
5477,hunger,1,0,0.0,False
5478,antenatal,1,0,0.0,False
5479,keith,1,0,1.0,False
5480,thud,1,0,0.0,False
5481,hat+box,1,0,0.0,False
5482,pumpying,1,0,0.0,False
5483,minicar,1,1,0.0,False
5484,cutlery,1,1,0.0,False
5485,shin,1,1,0.0,False
5486,power,1,1,0.0,False
5487,duffer,1,1,0.0,False
5488,panda'd,1,0,0.0,False
5489,ready+brek,1,0,1.0,False
5490,drey,1,1,1.0,False
5491,hit,1,1,0.0,False
5492,crossway,1,1,0.0,False
5493,see+through,1,0,0.0,False
5494,dint,1,0,0.0,False
5495,instant,1,0,0.0,False
5496,wrecker,1,1,0.0,False
5497,fuselage,1,1,0.0,False
5498,jet,1,1,0.0,False
5499,nathan,1,0,1.0,False
5500,pom,1,1,1.0,False
5501,cathedral,1,1,0.0,False
5502,raid,1,0,0.0,False
5503,raincoat,1,1,0.0,False
5504,esmereldas,1,0,1.0,False
5505,grot,1,1,0.0,False
5506,filth,1,1,0.0,False
5507,ullswater,1,0,1.0,False
5508,tonic,1,1,0.0,False
5509,destroy,1,0,0.0,False
5510,share,1,1,0.0,False
5511,kleenex,1,1,1.0,False
5512,ice+cap,1,0,0.0,False
5513,footpath,1,1,0.0,False
5514,bulldoze,1,0,0.0,False
5515,dairy,1,1,0.0,False
5516,sum,1,1,0.0,False
5517,parent,1,1,0.0,False
5518,abuse,1,0,0.0,False
5519,oik,1,0,0.0,False
5520,lacrosse,1,0,0.0,False
5521,science,1,0,0.0,False
5522,bran,1,1,1.0,False
5523,earthquake,1,1,0.0,False
5524,rovers,1,0,0.0,False
5525,whine+bucket,1,0,0.0,False
5526,whatie,1,0,1.0,False
5527,logic,1,0,0.0,False
5528,key+ring,1,0,0.0,False
5529,cliff,1,1,0.0,False
5530,pit,1,1,0.0,False
5531,branch+line,1,0,0.0,False
5532,deceiver,1,1,0.0,False
5533,mill,1,1,0.0,False
5534,flopsy,1,0,1.0,False
5535,kent,1,1,1.0,False
5536,sitting,1,0,0.0,False
5537,fume,1,1,0.0,False
5538,flick,1,1,1.0,False
5539,rev,1,0,0.0,False
5540,prodigy,1,1,0.0,False
5541,puzzling,1,0,0.0,False
5542,cars,1,0,1.0,False
5543,henry'sstrong,1,0,1.0,False
5544,fire+engine'd,1,0,0.0,False
5545,scooping,1,0,0.0,False
5546,salford,1,0,1.0,False
5547,stuck,1,0,1.0,False
5548,north,1,1,0.0,False
5549,vanilla,1,1,0.0,False
5550,scanning,1,1,0.0,False
5551,shoplifter,1,1,0.0,False
5552,bristle,1,1,0.0,False
5553,hp,1,0,0.0,False
5554,workmanship,1,0,0.0,False
5555,twaddle,1,0,0.0,False
5556,greekia,1,0,1.0,False
5557,babykin,1,0,0.0,False
5558,youth,1,1,0.0,False
5559,nozzle,1,1,0.0,False
5560,suspicion,1,0,0.0,False
5561,funnelless,1,0,0.0,False
5562,be,1,1,1.0,False
5563,wendy,1,0,1.0,False
5564,robe,1,1,0.0,False
5565,katie,1,0,1.0,False
5566,eyeful,1,1,0.0,False
5567,clickety,1,0,0.0,False
5568,clack,1,1,0.0,False
5569,accuracy,1,0,0.0,False
5570,housework,1,0,0.0,False
5571,baseball,1,1,0.0,False
5572,smelling,1,0,0.0,False
5573,roofing,1,1,0.0,False
5574,derek,1,0,1.0,False
5575,balancing,1,0,0.0,False
5576,wickedness,1,0,0.0,False
5577,loin,1,1,0.0,False
5578,shocker,1,1,0.0,False
5579,egghead,1,1,0.0,False
5580,lisper,1,1,0.0,False
5581,parachute,1,1,0.0,False
5582,plonk,1,1,0.0,False
5583,capacity,1,1,0.0,False
5584,modesty,1,0,0.0,False
5585,wrinkle,1,0,0.0,False
5586,strategy,1,0,0.0,False
5587,padding,1,1,0.0,False
5588,terrier,1,1,0.0,False
5589,low+loader,1,0,0.0,False
5590,stuart,1,1,1.0,False
5591,thermometer,1,1,0.0,False
5592,wheelie,1,0,0.0,False
5593,sofa+bed,1,0,0.0,False
5594,nuts,1,0,1.0,False
5595,artichokes,1,0,1.0,False
5596,artichoke,1,1,0.0,False
5597,beepy,1,0,0.0,False
5598,item,1,1,0.0,False
5599,feeder,1,1,0.0,False
5600,snozzle,1,0,0.0,False
5601,olivers,1,0,1.0,False
5602,monk,1,1,0.0,False
5603,scrunchie,1,0,0.0,False
5604,division,1,0,0.0,False
5605,gates,1,1,1.0,False
5606,horrid,1,0,1.0,False
5607,jumpy,1,0,0.0,False
5608,option,1,0,0.0,False
5609,joblot,1,0,0.0,False
5610,dollop,1,0,0.0,False
5611,jaw,1,1,0.0,False
5612,underlay,1,1,0.0,False
5613,thickness,1,0,0.0,False
5614,rain+cloud,1,0,0.0,False
5615,cutter+box,1,0,0.0,False
5616,block+box,1,0,0.0,False
5617,flowerpot,1,1,0.0,False
5618,dessert,1,1,0.0,False
5619,police+horse,1,0,0.0,False
5620,dashboard,1,1,0.0,False
5621,learning,1,0,0.0,False
5622,counterbalance,1,1,0.0,False
5623,bridgie,1,0,0.0,False
5624,dent,1,1,0.0,False
5625,stabbing,1,0,0.0,False
5626,hub,1,1,0.0,False
5627,alert,1,0,0.0,False
5628,slime,1,1,0.0,False
5629,fickle,1,0,1.0,False
5630,limit,1,1,0.0,False
5631,rogue,1,1,0.0,False
5632,hazard,1,1,0.0,False
5633,potential,1,1,0.0,False
5634,duty,1,0,0.0,False
5635,free,1,0,0.0,False
